video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label
IO3c7pQPGws,Jamia Millia Islamia,controversies,scam,Jamia Millia Islamia scam,Jamia Class 6 Paper Discussion 2026 🔥 -ACC Experts Live Analysis at 6:30 PM | Full Solution &amp; Review,Jamia Class 6 Paper Discussion 2026 | ACC Experts Live Analysis at 6:30 PM | Full Solution & Review Join us LIVE at 6:30 PM ...,Aligarh Coaching Centre,2026-03-30T02:24:34Z,2026,3011,43,15,PT1H5M55S,unknown,https://www.youtube.com/watch?v=IO3c7pQPGws,3,Removed
SPBIxOk8yRM,Jamia Millia Islamia,controversies,scam,Jamia Millia Islamia scam,Jamia RCA Exam इस किताब से निकलेगा Jamia RCA IAS Coaching के लिए बुक market मे आ गई #jamiaca #wetoo,You can order this Book Online and Offlline BOOK STORES IN DELHI 1. Rai Book (Mukharji Nagar ) New Delhi- 98916 05091 2.,WeToo Media-IAS,2025-05-08T09:53:54Z,2025,85714,2261,86,PT38S,unknown,https://www.youtube.com/watch?v=SPBIxOk8yRM,3,Removed
Qcz9Z3YZuPo,Aligarh Muslim University,controversies,scam,Aligarh Muslim University scam,"All about Zakir Husain College of Engineering and Technology, Aligarh✅✅#shorts #aligarh #btech #jee","All about Zakir Husain College of Engineering and Technology, Aligarh✓✓#shorts #aligarh #btech #jee.",Vedantu JEE Made Ejee,2024-04-14T11:30:10Z,2024,53114,1500,17,PT26S,unknown,https://www.youtube.com/watch?v=Qcz9Z3YZuPo,3,Removed
RxylY5lXfz8,Banaras Hindu University,controversies,scam,Banaras Hindu University scam,🛕 Why BHU is BETTER than DU! | CUET 2024 | #delhi #varanasi #bhu #cuet #delhiuniversity,,GrandAcad,2024-04-08T15:58:45Z,2024,447114,15625,320,PT58S,unknown,https://www.youtube.com/watch?v=RxylY5lXfz8,3,Removed
YjlFF9mMntI,Banaras Hindu University,controversies,scam,Banaras Hindu University scam,CUET 2022 BHU Students Review | BHU &amp; UPSC | Full Video On @cbse12thmalviyaacademy,New Helpline Number - #05423520200.,Malviya Academy ,2023-07-13T20:42:07Z,2023,598226,12043,146,PT26S,unknown,https://www.youtube.com/watch?v=YjlFF9mMntI,3,Removed
-dU8ACJXu78,Banaras Hindu University,controversies,scam,Banaras Hindu University scam,IIT BHU Ka Jalwa 🔥🥶 Highest Package Vs Average Package #iitmotivation #iitjee #placement,,TSV Kota Shorts - Vikram Bhaiya ,2024-11-19T12:19:31Z,2024,928931,0,179,PT19S,unknown,https://www.youtube.com/watch?v=-dU8ACJXu78,3,Removed
Pp_-K8XWMq4,Banaras Hindu University,controversies,scam,Banaras Hindu University scam,All About BHU and IIT BHU | Fees | Admission | Cutoff | Placement  @VedantuMath,JEE 2025: Manthan JEE Dropper Batch (Hinglish) - https://vdnt.in/FhFzA JEE 2026 Drishti Batch (Hinglish) ...,Vedantu JEE Made Ejee,2024-05-26T08:30:07Z,2024,67650,1139,64,PT3M38S,unknown,https://www.youtube.com/watch?v=Pp_-K8XWMq4,3,Removed
Xkn5PCICH2g,Banaras Hindu University,controversies,scam,Banaras Hindu University scam,BHU hosteler k per month k kharcha😱🙄🏠💵 | Must Watch Before You Join #bhu #hostelworld #bhulife,ViralVideo #BudgetVlog #YouTubeShorts #StudyVlog #LifeAtUniversity #CollegeLifeIndia #DailyVlog #StudentLifeIndia ...,Unsocial Anku ,2025-06-16T13:44:28Z,2025,237815,6089,220,PT1M26S,unknown,https://www.youtube.com/watch?v=Xkn5PCICH2g,3,Removed
dgq4y2fJmhM,Banaras Hindu University,controversies,scam,Banaras Hindu University scam,BHU UG Admission 2025 BA (Hons.) Social Selected Student,,Basic Siksha -CUET Exam,2025-08-29T11:28:37Z,2025,191122,1547,60,PT19S,unknown,https://www.youtube.com/watch?v=dgq4y2fJmhM,3,Removed
3Njcv0TtXzY,Banaras Hindu University,controversies,scam,Banaras Hindu University scam,All about BHU and IIT BHU| major difference between bhu and iitbhu #shorts,All about BHU and IIT BHU| major difference between bhu and iitbhu #shorts #banarashinduuniversity #bhu #iitbhu ...,IamRavinaaa,2024-05-31T09:30:00Z,2024,216863,0,12,PT22S,unknown,https://www.youtube.com/watch?v=3Njcv0TtXzY,3,Removed
_M0uZsnPe5Y,Banaras Hindu University,controversies,scam,Banaras Hindu University scam,Information about BHU MBA Placement | Himanshu Mishra,,The Student Life,2024-05-08T07:36:55Z,2024,67977,1513,11,PT1M,unknown,https://www.youtube.com/watch?v=_M0uZsnPe5Y,3,Removed
-UTXoAtEXsY,Banaras Hindu University,controversies,scam,Banaras Hindu University scam,Faculty of Visual Arts BHU #share #trendingshorts #ytshorts #art #bhu #banaras #artist #goviral,,Fine art Wala,2025-07-26T13:02:06Z,2025,8144,301,11,PT19S,unknown,https://www.youtube.com/watch?v=-UTXoAtEXsY,3,Removed
Fr3DJS8BFdU,Mizoram University,controversies,scam,Mizoram University scam,Studying Law Is Useless,,Kiran Kumar,2023-02-23T04:30:04Z,2023,2030798,49025,931,PT19S,unknown,https://www.youtube.com/watch?v=Fr3DJS8BFdU,3,Removed
7NwNp-XGbGU,University of Hyderabad,controversies,scam,University of Hyderabad scam,Education Loan Mistake #education #loan #finance,Taking student loans for higher studies? Then ask for some extra money! Why? Because apart from the university's tuition fees ...,Anushka Rathod Finance,2023-05-24T13:00:12Z,2023,3945219,192692,426,PT1M,unknown,https://www.youtube.com/watch?v=7NwNp-XGbGU,3,Removed
fab2G6Eop8Y,University of Hyderabad,controversies,scam,University of Hyderabad scam,"Is Luxembourg Affordable for Students?Student Housing Prices,Multilingual ability #shorts",In this video we will ask students to see if Student Housing in Luxembourg is Affordable for Students? How much Students Pay ...,Shayan Sharifi,2023-10-23T15:00:36Z,2023,1413022,13378,193,PT8S,unknown,https://www.youtube.com/watch?v=fab2G6Eop8Y,3,Removed
NKc1MftW3XY,University of Allahabad,controversies,scam,University of Allahabad scam,Dark Reality 😰 Digital Marketing Course 🔥 #sandeepmaheshwari #trending #DigitalMarketing #shorts,Dark Reality Digital Marketing Course #sandeepmaheshwari #trending #DigitalMarketing #shorts Description: Welcome to ...,FAILURE EDUCATION,2024-08-14T09:30:08Z,2024,582946,8929,50,PT17S,unknown,https://www.youtube.com/watch?v=NKc1MftW3XY,3,Removed
IN0VduiuyDk,University of Allahabad,controversies,scam,University of Allahabad scam,इलाहाबाद विश्वविद्यालय में इतना भीड़ 😯😧 #prayagraj #college #allahabaduniversity #shortmusic #reels,,THE TRIPTI VIBES ,2023-09-12T06:14:05Z,2023,681,0,6,PT23S,unknown,https://www.youtube.com/watch?v=IN0VduiuyDk,3,Removed
uvCAXsczVoo,University of Allahabad,controversies,scam,University of Allahabad scam,Madhuban MOUNT ABU 📍 BRAHMAKUMARIS RAJASTHAN #shortvideo #mountabu #omshanti #nature,brahmakumaris #bkfamily #brahmakumarisclasses #bk #bkffofficial1 #bkshivani #bkmurli #bkcentre.,Shikhamoni vlogs,2025-05-06T13:43:39Z,2025,6412438,58411,649,PT16S,unknown,https://www.youtube.com/watch?v=uvCAXsczVoo,3,Removed
oJ4A7Mc4rEM,University of Allahabad,controversies,scam,University of Allahabad scam,Brahma Kumari Centre Noida 26￼# Om Shanti Mera Baba Shiv Baba #shorts #ytshorts ￼￼,,reetakashyap1143,2025-02-28T17:50:30Z,2025,1560993,24739,248,PT21S,unknown,https://www.youtube.com/watch?v=oJ4A7Mc4rEM,3,Removed
UrmBZdoYi7w,University of Allahabad,controversies,scam,University of Allahabad scam,My Hair Transplant Results 99524 19890💥💥💥#ameerht #hairtransplant #hairlosstreatment,My Hair Transplant Results Whatsapp @ 99524 19890      #ameerht #hairtransplant #hairlosstreatment.,Ameer - The Social Worker,2024-11-10T04:30:05Z,2024,651247,7296,152,PT18S,unknown,https://www.youtube.com/watch?v=UrmBZdoYi7w,3,Removed
MZ1AH-fxHZ8,University of Allahabad,controversies,scam,University of Allahabad scam,Sukanya Samriddhi Yojana 2025🔥 #yojana #modi #yojna,,Research Daddy - Telugu,2025-02-20T10:25:52Z,2025,545049,2176,17,PT15S,unknown,https://www.youtube.com/watch?v=MZ1AH-fxHZ8,3,Removed
zWEAUGablL4,University of Allahabad,controversies,scam,University of Allahabad scam,pw acchi hai ea drishti ias ? #upscmotivation #upscwallah #physicswallah #pw #iasmotivation #ias,JOIN OUR PW COMMUNITY       PW Website:-I recommend you to try PW - India's Most Loved EdTech Platform!,Cheers Bro,2023-02-14T03:51:54Z,2023,3629964,93821,5779,PT25S,unknown,https://www.youtube.com/watch?v=zWEAUGablL4,3,Removed
noUyWIOlcZ4,University of Allahabad,controversies,scam,University of Allahabad scam,UPSC interview entry #upsc #ias #aspirants_story #upscinterview #iasinterview #ips #aspirants,UPSC interview entry #upsc #ias #aspirants_story #upscinterview #iasinterview #ips #aspirants.,Aspirants Story,2023-02-01T07:35:03Z,2023,13469454,428846,1103,PT16S,unknown,https://www.youtube.com/watch?v=noUyWIOlcZ4,3,Removed
bIwfzeUy9PI,University of Allahabad,controversies,scam,University of Allahabad scam,NIFT BENGALURU FASHION SHOW 🔥#shortsfeed #nifty,,Rohit Rathii,2023-06-02T17:40:35Z,2023,673402,13183,125,PT23S,unknown,https://www.youtube.com/watch?v=bIwfzeUy9PI,3,Removed
uY9gAyRLEQc,University of Allahabad,controversies,scam,University of Allahabad scam,Job in pw physics Wallah video jobs pw job #pw #physicswallah #collegeadmissions #iit #motivation,,Ankit Maurya | Talks,2024-06-26T07:03:57Z,2024,770852,14632,95,PT15S,unknown,https://www.youtube.com/watch?v=uY9gAyRLEQc,3,Removed
kIUB_9zft7A,University of Allahabad,controversies,scam,University of Allahabad scam,PW vs Akash REALITY😱🔥#pwvidyapeeth,Thanks for watching this video ❤ #pw_motivation #neet_motivation #physicswallah #iit_motivation #alakh_sir_motivation #pw ...,Padhne ki Aawaz,2023-11-20T10:30:13Z,2023,371248,3947,258,PT22S,unknown,https://www.youtube.com/watch?v=kIUB_9zft7A,3,Removed
mAm4oXJ1DLc,University of Allahabad,controversies,scam,University of Allahabad scam,UPSC ke andar hamlog aaye to UPSC ki fees 50hazar thi😱😱||Ft.Alakh sir!!#motivation #physicswallah,,ManjuMam-forUPSC,2023-03-16T14:28:02Z,2023,425867,0,97,PT39S,unknown,https://www.youtube.com/watch?v=mAm4oXJ1DLc,3,Removed
y3PRQ3lYIcM,University of Allahabad,controversies,scam,University of Allahabad scam,After BCA student #interview#depration#bca#instagram #viralpost #share#youtubeshorts,,𝘀𝗼𝗹𝗱𝗶𝗲𝗿 𝗮𝘁𝗵𝗲𝗹𝗲𝘁𝗲 𝗰𝗹𝘂𝗯,2023-10-29T13:39:56Z,2023,625306,11390,190,PT26S,unknown,https://www.youtube.com/watch?v=y3PRQ3lYIcM,3,Removed
Rl9gNuRa7J4,University of Allahabad,controversies,scam,University of Allahabad scam,Reality of BCA!😯😯 #shorts #jee #bca #bcastudents #engineering #harsh sir #jee2026 #iitjee,Reality of BCA!     #shorts #jee #bca #bcastudents #engineering #harsh sir #jee2026 #iitjee.,Vedantu JEE Made Ejee,2025-07-21T11:00:49Z,2025,231439,5575,60,PT55S,unknown,https://www.youtube.com/watch?v=Rl9gNuRa7J4,3,Removed
RMP3d9-yWAA,University of Allahabad,controversies,scam,University of Allahabad scam,I visited PW Vidyapeeth Kota!!📚🎥 #neet #neet2026 #neet2026 #mbbs #pw #alakhpandey #kota #coaching,"Get up to 30% off on admissions in JEE, NEET, and foundation batches. Use Coupon Code - ""SOURABH1500"" for 1500 rs off!",Sourabh NEET,2025-04-09T09:23:46Z,2025,2242151,66468,280,PT42S,unknown,https://www.youtube.com/watch?v=RMP3d9-yWAA,3,Removed
OICtU_w2El4,University of Allahabad,controversies,scam,University of Allahabad scam,Bollywood Celebrities Against Ranveer Allahbadia #bollywood #ranveerallahbadia #bpraak #mukeshkhanna,Bollywood Celebrities Against Ranveer Allahbadia #bollywood #ranveerallahbadia #bpraak #mukeshkhanna #manojbajpayee.,D Real Chapters,2025-02-12T15:43:00Z,2025,3156346,71739,396,PT25S,unknown,https://www.youtube.com/watch?v=OICtU_w2El4,3,Removed
iW5yBWS6zL4,University of Allahabad,controversies,scam,University of Allahabad scam,1.5 lakh Ka bag 🥲🔥😂 #shorts #minivlog #ashortaday #jee #allen,minivlog #ashortaday #jee #neet #allen #coaching #class11.,Parth bhurrak ,2023-06-17T11:32:00Z,2023,2375566,32866,453,PT35S,unknown,https://www.youtube.com/watch?v=iW5yBWS6zL4,3,Removed
myKggiSJs68,University of Allahabad,controversies,scam,University of Allahabad scam,Why Aakash &amp; Allen FAILED | #edshorts 402,,Rahul Sharma,2023-10-24T13:15:31Z,2023,1106633,28413,700,PT45S,unknown,https://www.youtube.com/watch?v=myKggiSJs68,3,Removed
-C9TJT_0kms,University of Allahabad,controversies,scam,University of Allahabad scam,SAINIK SCHOOL COACHING | MILITARY SCHOOL |,SAINIK SCHOOL COACHING | MILITARY SCHOOL | AIR 1 CELEBRATION | How's The Josh | Best Motivation | #sainikschool ...,Sainik School Coaching & RMS By - Sukhoi Academy,2025-05-30T05:10:00Z,2025,743739,6191,45,PT27S,unknown,https://www.youtube.com/watch?v=-C9TJT_0kms,3,Removed
KlysuAckBrM,University of Allahabad,controversies,scam,University of Allahabad scam,💥Top 3 Private BTech Computer Science Colleges Lucknow! Best BTech CSE Colleges UP! #shorts #btech,Get Free BTech Career Counseling by Sunstone: ...,B. Tech Fundas by Sunstone,2023-06-30T06:02:09Z,2023,378256,9373,174,PT48S,unknown,https://www.youtube.com/watch?v=KlysuAckBrM,3,Removed
sUwZopMbG78,University of Allahabad,controversies,scam,University of Allahabad scam,College ka attendance system 😵‍💫 #shorts #akashskyvlogs #attendence,,Akash sky vlogs,2024-09-29T05:00:27Z,2024,101192,0,16,PT15S,unknown,https://www.youtube.com/watch?v=sUwZopMbG78,3,Removed
xwqkoLUw-Vc,University of Allahabad,controversies,scam,University of Allahabad scam,🤯💀 Reality of CLAT Competition | NLU Motivation 🔥 | CLAT 2026 #clat #motivation #clatprep #clat2026,,Hanu Saxena,2025-08-27T13:47:34Z,2025,176327,3515,86,PT35S,unknown,https://www.youtube.com/watch?v=xwqkoLUw-Vc,3,Removed
1yA0hE0Jv_g,University of Allahabad,controversies,scam,University of Allahabad scam,LADKE MERE KO DEKHNE AAYE HAI YA 💀🔥 || Ft. Alakh Sir || #physicswallah #alakhsir,PhysicsWallah #AlakhPandey #PWMotivation #JEE #NEET #StudyMotivation #NeverGiveUp #KeepHustling #PWMotivation ...,EduVibes,2025-07-09T11:57:47Z,2025,5008226,0,317,PT17S,unknown,https://www.youtube.com/watch?v=1yA0hE0Jv_g,3,Removed
SX4jdiRZkD4,University of Allahabad,controversies,scam,University of Allahabad scam,💥 Top 5 Online MBA Colleges 2025 | Online MBA Fees 😱 #shorts #MBA2025 #NOCAT,"Top 5 Online MBA Colleges 2025 | Reality of Online MBA  | Fees, Courses & Placement #MBA #OnlineMBA ...",MBA Fundas by Sunstone,2024-12-26T05:35:00Z,2024,647188,6862,202,PT22S,unknown,https://www.youtube.com/watch?v=SX4jdiRZkD4,3,Removed
heGkYDNYcME,University of Hyderabad,controversies,scam,University of Hyderabad scam,Should Everyone Get Their Astrological Charts Read? Tantric Explains #shorts,Watch the Full Episode here:- https://youtu.be/kMlwTUMT3Uc Rajarshi Nandy's Book: ...,BeerBiceps,2024-07-18T15:45:03Z,2024,804467,16318,137,PT24S,unknown,https://www.youtube.com/watch?v=heGkYDNYcME,3,Removed
7pqWLMM67sY,University of Allahabad,controversies,scam,University of Allahabad scam,Grand entry Dr. Vikashdivykirti sir Jaipur #upsc #drishtiias #motivation #shortvideo #drishti #ias,statusvideo #shortsvideo #shorts #youtube #youtubevideo #vikasdivyakirtisir #vikasdivyakirti #drishti_ias #drishti #drishticoaching ...,Monk Jangid,2023-12-28T07:22:00Z,2023,140288875,4287980,5269,PT15S,unknown,https://www.youtube.com/watch?v=7pqWLMM67sY,3,Removed
OvaMf34EzVY,University of Allahabad,controversies,scam,University of Allahabad scam,worst coaching in india.and worst management.(bsdk aakash Wale)#aakash #jee #medical #neet #worst,aakash #jee #ranchi #aakshranchi #institute #worst.,BALA Gaming,2024-07-08T10:48:02Z,2024,870395,6911,456,PT16S,unknown,https://www.youtube.com/watch?v=OvaMf34EzVY,3,Removed
T9j9Ffo9s64,University of Hyderabad,controversies,scam,University of Hyderabad scam,IIT Delhi ke Boys Hostel me Girls🫢😱🤫 #iitian #shorts,IIT Delhi #iitian #iitdelhi #iit #iitjee #iitbombay #iitmotivation #iitjeepreparation #neet #neetmotivation #collegestudent #collegelife ...,Sonal Kholwal [IIT DELHI],2024-04-16T15:45:41Z,2024,8943108,231042,1343,PT57S,unknown,https://www.youtube.com/watch?v=T9j9Ffo9s64,3,Removed
jcssCcSqCJ4,University of Hyderabad,controversies,scam,University of Hyderabad scam,Do&#39;s and Dont&#39;s for IELTS Speaking Exam!!,speakingtest #ieltsspeaking #englishmentor #ielts #shorts #youtubeshorts Do's and Dont's for IELTS Speaking Exam!!,English Mentor,2023-10-19T12:01:47Z,2023,428111,4348,30,PT15S,unknown,https://www.youtube.com/watch?v=jcssCcSqCJ4,3,Removed
UK8Hvz8_iXM,University of Hyderabad,controversies,scam,University of Hyderabad scam,Don’t make this mistake if you’re visiting Malaysia 🇲🇾❌ #malaysia #shorts #traveltips #travel,,Samraddhi Awasthi,2024-06-27T10:30:15Z,2024,1365659,6062,189,PT9S,unknown,https://www.youtube.com/watch?v=UK8Hvz8_iXM,3,Removed
ONy7FhTnnaM,University of Hyderabad,controversies,scam,University of Hyderabad scam,Is VIT Vellore worth the Money Spent?,shorts #short #shortvideo #shortsvideo #shortsfeed #shortsviral #shortsviralvideo #engineering #education #cet #cetexam #kcet ...,Alemari Ganesha,2024-01-29T18:28:41Z,2024,475110,7833,167,PT57S,unknown,https://www.youtube.com/watch?v=ONy7FhTnnaM,3,Removed
Hc5eCy6NDTw,University of Hyderabad,controversies,scam,University of Hyderabad scam,Respect for IIT Bombay 📉📉📉 | IIT Status #jee2025 #iitbombay #iit,Respect for IIT Bombay | IIT Status #jee2025 #iitbombay #iit iit-jee motivational iit delhi iit kharagpur iit roorkee iit ...,The Udaari,2024-12-12T13:35:56Z,2024,5230303,0,1207,PT15S,unknown,https://www.youtube.com/watch?v=Hc5eCy6NDTw,3,Removed
69EwFPzDdSM,University of Hyderabad,controversies,scam,University of Hyderabad scam,Welcome kit of Deloitte #shorts #youtubeshorts #deloitte #consulting,Welcome kit of Deloitte #shorts #youtubeshorts #deloitte #consulting @thesatyafacts18.,The Satya Facts,2023-03-24T07:52:30Z,2023,743737,0,90,PT22S,unknown,https://www.youtube.com/watch?v=69EwFPzDdSM,3,Removed
QJwjmJJz3Xc,University of Hyderabad,controversies,scam,University of Hyderabad scam,Placements From Online MBA Courses✅ Online MBA Colleges Provides Placements,"For All MBA Admission Related Queries, Send us Hi on Whatsapp : https://wa.me/message/7W7FTURSWSGVJ1 Or You Can Call ...",MBA with Arshi Khan,2024-06-04T13:24:34Z,2024,370130,8825,212,PT46S,unknown,https://www.youtube.com/watch?v=QJwjmJJz3Xc,3,Removed
pQkgIB_R2fo,University of Hyderabad,controversies,scam,University of Hyderabad scam,"Sadhguru at Harvard Medical School, Boston | 28 Sep 2024",Isha Life India : Use Coupon Code - *LifeINSIGHTS5* (to get 5% discount on any Product) - https://ishalife.sadhguru.org/in/ Join ...,Life INSIGHTS,2024-09-28T16:47:40Z,2024,8153574,173376,3075,PT32S,unknown,https://www.youtube.com/watch?v=pQkgIB_R2fo,3,Removed
iKNOfDGYHzs,University of Hyderabad,controversies,scam,University of Hyderabad scam,Don’t book a PG or a hostel without watching this!! #shorts #youtubeshorts,Don't Book a PG or Hostel Without Watching This! Do you know about the recent GST update? Here's what's new for PG ...,CA Sakchi Jain | Finance,2024-06-24T15:24:16Z,2024,4151407,150836,191,PT39S,unknown,https://www.youtube.com/watch?v=iKNOfDGYHzs,3,Removed
kENkgLYxq0o,University of Hyderabad,controversies,scam,University of Hyderabad scam,How I Got My FIRST PAID INTERNSHIP 💸 | Ishan Sharma #shorts,How I Got My FIRST PAID INTERNSHIP | Ishan Sharma #shorts Instagram: https://bit.ly/ishansharma7390ig Join MarkitUpX ...,Ishan Sharma,2023-02-12T11:00:26Z,2023,2856195,155163,415,PT57S,unknown,https://www.youtube.com/watch?v=kENkgLYxq0o,3,Removed
KdGu4HoNlA8,University of Hyderabad,controversies,scam,University of Hyderabad scam,Endless Learning |  Nurturing Growth at Frankfinn,"Endless Learning: Nurturing Growth at Frankfinn, where knowledge knows no bounds. Soar to new heights with us ✈️ For an ...",Frankfinn,2023-10-09T11:17:18Z,2023,753233,7960,35,PT12S,unknown,https://www.youtube.com/watch?v=KdGu4HoNlA8,3,Removed
8zM7BoBRosw,University of Hyderabad,controversies,scam,University of Hyderabad scam,Look how Sri Chaitanya &amp; Narayana are treating the Principals !,Abuse of students continues in Sri Chaitanya & Narayana colleges! Did you know students at Sri Chaitanya & Narayana Colleges ...,Kranthi Kumar Bandela,2024-05-24T11:01:58Z,2024,2541905,67940,389,PT13S,unknown,https://www.youtube.com/watch?v=8zM7BoBRosw,3,Removed
5oKIwSF38pk,University of Hyderabad,controversies,scam,University of Hyderabad scam,What’s INSIDE 20 Rupee Coin?#shorts,,Eyevory Tower Media,2023-10-16T06:00:16Z,2023,16840467,552472,1905,PT28S,unknown,https://www.youtube.com/watch?v=5oKIwSF38pk,3,Removed
oxx-EuXWP-Q,University of Hyderabad,controversies,scam,University of Hyderabad scam,Don&#39;t become a Data Scientist if...! #codebasics #datascience #datascientist #shorts,,codebasics,2024-11-04T13:15:07Z,2024,775097,19388,192,PT42S,unknown,https://www.youtube.com/watch?v=oxx-EuXWP-Q,3,Removed
cnlOvEAtwoE,University of Hyderabad,controversies,scam,University of Hyderabad scam,Campus Placement Salary at SRM?💰,what do you do for a living in Chennai #chennai #salary #srm.,Suman Mpm,2025-05-08T07:04:49Z,2025,734577,8026,121,PT32S,unknown,https://www.youtube.com/watch?v=cnlOvEAtwoE,3,Removed
A9-lgQlNwrc,University of Hyderabad,controversies,scam,University of Hyderabad scam,115 Kilo Bench ! My Spotter wasn&#39;t impressed,,Asveth Sreiram,2023-05-09T12:39:53Z,2023,14638729,601713,4022,PT39S,unknown,https://www.youtube.com/watch?v=A9-lgQlNwrc,3,Removed
DkRpA1bJpI0,University of Hyderabad,controversies,scam,University of Hyderabad scam,How much does a DENTIST make?,finance #money #india #entrepreneur #contentcreator #youtube #millionaire #educational #dentist #doctor.,Broke Brothers,2023-03-20T12:57:59Z,2023,1550425,39467,679,PT53S,unknown,https://www.youtube.com/watch?v=DkRpA1bJpI0,3,Removed
TaZZOxYDfeA,University of Hyderabad,controversies,scam,University of Hyderabad scam,How much does B.TECH pay?,Teaching #learning #facts #support #goals #like #nonprofit #career #educationmatters #technology #newtechnology ...,Broke Brothers,2023-05-12T10:13:54Z,2023,15533039,359995,7834,PT34S,unknown,https://www.youtube.com/watch?v=TaZZOxYDfeA,3,Removed
nqBTfMDGcXw,University of Hyderabad,controversies,scam,University of Hyderabad scam,Dfly International Cabin Crew Students #shorts #aviation #cabincrew,,Dfly International,2024-03-18T04:47:22Z,2024,8198330,92088,102,PT24S,unknown,https://www.youtube.com/watch?v=nqBTfMDGcXw,3,Removed
gzPxWXr2N9M,University of Hyderabad,controversies,scam,University of Hyderabad scam,Online Degree VS Regular Degree | Best Online Degree Programs 2025,For Admissions: +91 85902 85522 WhatsApp: https://wa.me/918590285522 For more details log on to https://campusways.com ...,Campusways,2025-08-08T14:06:44Z,2025,615036,7083,140,PT24S,unknown,https://www.youtube.com/watch?v=gzPxWXr2N9M,3,Removed
VvAFvxCJIAI,University of Allahabad,controversies,scam,University of Allahabad scam,13 BIGGEST Mistakes to AVOID in DU CSAS 2026 😱🔥,"Visit College Vidya - https://cvadm.com/Mgc1AM Find Govt. Approved online UG, PG, and other courses easily with College ...",Khushank Mathur,2026-06-30T07:07:16Z,2026,4770,212,181,PT11M29S,unknown,https://www.youtube.com/watch?v=VvAFvxCJIAI,3,Removed
UhEfS1XMaUs,University of Allahabad,controversies,scam,University of Allahabad scam,Ambani Ayodhya मे. #Ambani #Mukeshambani #anantambani #shorts #jasus007,,jasus 007,2024-01-22T08:44:20Z,2024,29883382,266508,923,PT22S,unknown,https://www.youtube.com/watch?v=UhEfS1XMaUs,3,Removed
5xihCYZzMJ0,University of Allahabad,controversies,scam,University of Allahabad scam,Calling Private Colleges for Admission💀🔥 Funny video🤣 #jee #btech #iit #engineering,Calling Private Colleges for Admission     Funny video   #jee #btech #iit #engineering.,Harshita Singh(IITian),2024-06-03T13:50:10Z,2024,1168570,36980,322,PT1M1S,unknown,https://www.youtube.com/watch?v=5xihCYZzMJ0,3,Removed
3UZ26XO3ymY,University of Allahabad,controversies,scam,University of Allahabad scam,Placement Aise Hota Hai... 🤔 #vlog #college #placement #interview,Placement Aise Hota Hai... #vlog #college #placement #interview College vlog College placement Placement Placement vlog ...,AdarshKeVlog,2025-02-22T12:22:00Z,2025,1162974,0,646,PT1M1S,unknown,https://www.youtube.com/watch?v=3UZ26XO3ymY,3,Removed
ZFzxVO5xmKg,Mizoram University,controversies,scam,Mizoram University scam,You can&#39;t message up with Miss India 🇮🇳😅 #feminaindia #missuniverse,,short pageant world,2025-07-18T14:49:51Z,2025,29429811,518079,2373,PT20S,unknown,https://www.youtube.com/watch?v=ZFzxVO5xmKg,3,Removed
D0QdqJ2g114,Manipur University,controversies,scam,Manipur University scam,#AsianinternationalUniversity #manipurnews #manipur #biharnews #bihar #students #new #support,,D_rAj,2025-06-30T11:14:34Z,2025,8239,24,7,PT15S,unknown,https://www.youtube.com/watch?v=D0QdqJ2g114,3,Removed
he0lTL_a2z0,Manipur University,controversies,scam,Manipur University scam,Sanarik &quot;Then &amp; Now&quot; 🔥 #viralvideo #manipur #shortsfeed #shorts,"Sanarik ""Then & Now"" #viralvideo #manipur #shortsfeed #shorts.",Bony Phairembam,2025-03-22T12:11:40Z,2025,1493295,19336,261,PT11S,unknown,https://www.youtube.com/watch?v=he0lTL_a2z0,3,Removed
4XGzfLORN-s,Patna University,controversies,scam,Patna University scam,पटना यूनिवर्सिटी में चल रही छात्रों की भूख हड़ताल #PatnaUniversity#BhukhHartal #UniversityNews,पटना यूनिवर्सिटी में चल रही छात्रों की भूख हड़ताल #PatnaUniversity#BhukhHartal ...,Global Bihar18,2026-05-22T12:35:00Z,2026,908,59,0,PT2M12S,unknown,https://www.youtube.com/watch?v=4XGzfLORN-s,3,Removed
uSPwJaYAA-w,Patna University,controversies,scam,Patna University scam,💥Top MCA Colleges in Bihar 2026: Full Review,Get Free MCA Career Counselling By Sunstone: ...,MCA Fundas by Sunstone,2025-12-17T11:30:00Z,2025,1309,17,9,PT7M,unknown,https://www.youtube.com/watch?v=uSPwJaYAA-w,3,Removed
NJ2IydF_9Rg,Patna University,controversies,scam,Patna University scam,💥Top 3 Private BTech CSE Colleges Bihar! Best BTech Computer Science Colleges Patna! #shorts #btech,Get Free BTech Career Counseling by Sunstone: ...,B. Tech Fundas by Sunstone,2023-06-27T06:01:34Z,2023,89030,2024,66,PT43S,unknown,https://www.youtube.com/watch?v=NJ2IydF_9Rg,3,Removed
I8g4uwAST7s,Patna University,controversies,scam,Patna University scam,Cheating to hoga😂 #patnauniversity #bncollege #famousshorts #class #exams #nostalgia #familyguy,,Channel pro1,2023-10-05T10:13:20Z,2023,25520,0,33,PT17S,unknown,https://www.youtube.com/watch?v=I8g4uwAST7s,3,Removed
