video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label,clean_title,clean_description,combined_text
7JdQS3Dj7wQ,VIT Bhopal University,faculty_research,faculty,VIT Bhopal University faculty,VIT Bhopal College Review 😱 #shorts,Studentkhabri Counselling Mentorship By Naman Bhaiya : https://shorturl.at/WyvLD Profile Analysis ...,Student Khabri,2025-08-08T07:00:13Z,2025,4107,51,4,PT51S,unknown,https://www.youtube.com/watch?v=7JdQS3Dj7wQ,11,Relevant,VIT Bhopal College Review 😱 #shorts,Studentkhabri Counselling Mentorship By Naman Bhaiya : Profile Analysis .,VIT Bhopal College Review 😱 #shorts Studentkhabri Counselling Mentorship By Naman Bhaiya : Profile Analysis .
4QVgeMP6D8g,VIT Bhopal University,faculty_research,faculty,VIT Bhopal University faculty,Vit Bhopal Campus Tour #vit #vitbhopal #trending #bhopal #college #campus #ytshorts #shorts #viral,,Gauransh Jaroli,2024-05-17T00:10:53Z,2024,97360,1108,5,PT15S,unknown,https://www.youtube.com/watch?v=4QVgeMP6D8g,11,Relevant,Vit Bhopal Campus Tour #vit #vitbhopal #trending #bhopal #college #campus #ytshorts #shorts #viral,,Vit Bhopal Campus Tour #vit #vitbhopal #trending #bhopal #college #campus #ytshorts #shorts #viral
v2mDYOYSUMc,Amity University,faculty_research,faculty,Amity University faculty,Faculty Birthday 🎉🎂 #amityuniversity #tranding #shorts  #minivlog #ashortaday,"Faculty Birthday #amityuniversity #tranding #shorts #minivlog #ashortaday I hope you enjoyed this video like, comment and ...",ScOrpion OP,2023-10-02T03:30:20Z,2023,2398,56,0,PT30S,unknown,https://www.youtube.com/watch?v=v2mDYOYSUMc,11,Relevant,Faculty Birthday 🎉🎂 #amityuniversity #tranding #shorts #minivlog #ashortaday,"Faculty Birthday #amityuniversity #tranding #shorts #minivlog #ashortaday I hope you enjoyed this video like, comment and .","Faculty Birthday 🎉🎂 #amityuniversity #tranding #shorts #minivlog #ashortaday Faculty Birthday #amityuniversity #tranding #shorts #minivlog #ashortaday I hope you enjoyed this video like, comment and ."
wbeFg3z4vCw,Gujarat University,faculty_research,plagiarism,Gujarat University plagiarism,How to write a research paper using AI | AI for Research paper writing | Answerthis #shorts  #ai,"Answer This: https://answerthis.io/?fpr=ritika71 For partnerships or inquiries, connect with us at ritikaaghi@gmail.com Join our ...",Learn AI with Ritika,2024-12-13T13:30:40Z,2024,383290,12843,158,PT45S,unknown,https://www.youtube.com/watch?v=wbeFg3z4vCw,11,Relevant,How to write a research paper using AI | AI for Research paper writing | Answerthis #shorts #ai,"Answer This: For partnerships or inquiries, connect with us at Join our .","How to write a research paper using AI | AI for Research paper writing | Answerthis #shorts #ai Answer This: For partnerships or inquiries, connect with us at Join our ."
tIvKvzu_mcQ,University of Rajasthan,faculty_research,plagiarism,University of Rajasthan plagiarism,I just published my first-author  Research paper!! #phd #usa #indian #research #trending #shorts,,Priya Boora,2024-03-24T03:53:08Z,2024,230425,14172,140,PT1M,unknown,https://www.youtube.com/watch?v=tIvKvzu_mcQ,11,Relevant,I just published my first-author Research paper! #phd #usa #indian #research #trending #shorts,,I just published my first-author Research paper! #phd #usa #indian #research #trending #shorts
dOugrhIadDw,Maulana Azad National Institute of Technology Bhopal,faculty_research,faculty,Maulana Azad National Institute of Technology Bhopal faculty,Maffick day-2  &quot;faculty as a sigma male&quot; #shorts#vlog#minivlog Day19#minivlog#collegelife,College Life at NIT-BHOPAL.,Sagar sahu [NIT-B],2024-11-02T13:11:23Z,2024,91,7,0,PT59S,unknown,https://www.youtube.com/watch?v=dOugrhIadDw,11,Relevant,"Maffick day-2 ""faculty as a sigma male"" #shorts#vlog#minivlog Day19#minivlog#collegelife",College Life at NIT-BHOPAL.,"Maffick day-2 ""faculty as a sigma male"" #shorts#vlog#minivlog Day19#minivlog#collegelife College Life at NIT-BHOPAL."
nVgt0_0dufs,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,Jammu and Kashmir university vacancy 2026/jmmu&amp; Kashmir university vacancy 2025,Assistant Professor Vacancy 2026 | Teaching Jobs | UGC NET Exam | University Faculty Recruitment नमस्कार ...,Teaching job Plus,2026-02-04T05:27:59Z,2026,707,11,5,PT8M47S,unknown,https://www.youtube.com/watch?v=nVgt0_0dufs,11,Relevant,Jammu and Kashmir university vacancy 2026/jmmu& Kashmir university vacancy 2025,Assistant Professor Vacancy 2026 | Teaching Jobs | UGC NET Exam | University Faculty Recruitment नमस्कार .,Jammu and Kashmir university vacancy 2026/jmmu& Kashmir university vacancy 2025 Assistant Professor Vacancy 2026 | Teaching Jobs | UGC NET Exam | University Faculty Recruitment नमस्कार .
ODMlwFgDY1k,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,"&quot;Assistant Professor vacancies ||Central University| Eligibility, Application Process #vaccancies",Central university of kashmir : https://www.cukashmir.ac.in/ #AssistantProfessorJobs #BanasthaliVidyapith #TeachingJobs ...,Docket Dive06,2025-02-23T07:55:01Z,2025,50,1,0,PT4M43S,unknown,https://www.youtube.com/watch?v=ODMlwFgDY1k,11,Relevant,"""Assistant Professor vacancies ||Central University| Eligibility, Application Process #vaccancies",Central university of kashmir : #AssistantProfessorJobs #BanasthaliVidyapith #TeachingJobs .,"""Assistant Professor vacancies ||Central University| Eligibility, Application Process #vaccancies Central university of kashmir : #AssistantProfessorJobs #BanasthaliVidyapith #TeachingJobs ."
KEzfV7DN8O4,Delhi Technological University,faculty_research,plagiarism,Delhi Technological University plagiarism,How to check plagiarism online free | Best plagiarism checker | plagiarism checker free,"Looking for a free plagiarism checker? ✓ In this video, Dr. M. N. Kayani explains how to check plagiarism without paying, using ...",Dr. Muhammad Naeem,2025-09-05T07:18:47Z,2025,35347,290,48,PT8M36S,unknown,https://www.youtube.com/watch?v=KEzfV7DN8O4,11,Relevant,How to check plagiarism online free | Best plagiarism checker | plagiarism checker free,"Looking for a free plagiarism checker? ✓ In this video, Dr. M. N. Kayani explains how to check plagiarism without paying, using .","How to check plagiarism online free | Best plagiarism checker | plagiarism checker free Looking for a free plagiarism checker? ✓ In this video, Dr. M. N. Kayani explains how to check plagiarism without paying, using ."
d73dTGWEbmM,Delhi Technological University,faculty_research,faculty,Delhi Technological University faculty,Faculty of technology  computer workshop 🎓 DU Btech #btech,Faculty of technology computer workshop DU Btech #btech1 Faculty of technology is department of delhi university in which ...,HRCian,2024-02-07T17:06:51Z,2024,1478,23,2,PT22S,unknown,https://www.youtube.com/watch?v=d73dTGWEbmM,11,Relevant,Faculty of technology computer workshop 🎓 DU Btech #btech,Faculty of technology computer workshop DU Btech #btech1 Faculty of technology is department of delhi university in which .,Faculty of technology computer workshop 🎓 DU Btech #btech Faculty of technology computer workshop DU Btech #btech1 Faculty of technology is department of delhi university in which .
8E7JnvNBL7s,University of Mumbai,faculty_research,plagiarism,University of Mumbai plagiarism,Which site do I use for detecting plagiarism in my NMIMS assignments?  how much plagiarism allowed?,how much plagiarism is allowed in NMIMS ASSIGNMENTS? what is plagiarism? which site is best to detect plagiarism?,Sim Talks,2023-04-13T04:00:03Z,2023,1535,29,2,PT1M26S,unknown,https://www.youtube.com/watch?v=8E7JnvNBL7s,11,Relevant,Which site do I use for detecting plagiarism in my NMIMS assignments? how much plagiarism allowed?,how much plagiarism is allowed in NMIMS ASSIGNMENTS? what is plagiarism? which site is best to detect plagiarism?,Which site do I use for detecting plagiarism in my NMIMS assignments? how much plagiarism allowed? how much plagiarism is allowed in NMIMS ASSIGNMENTS? what is plagiarism? which site is best to detect plagiarism?
Or15yZUWv00,University of Mumbai,faculty_research,plagiarism,University of Mumbai plagiarism,Quick and Easy Guide to Downloading a Plagiarism Report,This video shows you how to quickly and easily download a plagiarism report from Grammarly. Learn step-by-step how to check ...,TutsArc,2023-01-17T20:12:59Z,2023,11697,91,4,PT1M56S,unknown,https://www.youtube.com/watch?v=Or15yZUWv00,11,Relevant,Quick and Easy Guide to Downloading a Plagiarism Report,This video shows you how to quickly and easily download a plagiarism report from Grammarly. Learn step-by-step how to check .,Quick and Easy Guide to Downloading a Plagiarism Report This video shows you how to quickly and easily download a plagiarism report from Grammarly. Learn step-by-step how to check .
Mq8qqNZola8,University of Mumbai,faculty_research,plagiarism,University of Mumbai plagiarism,NMIMS Assignment self guidance for Plagiarism &amp; AI Checker | How to do assignments by self #nmims,nmimsassignments guidance : https://youtu.be/NS7tkKs9xus #Plagiarism & #ai Checker #assignmentsolutions #assignments ...,PSB Training Academy,2023-08-08T00:20:49Z,2023,5073,54,0,PT43S,unknown,https://www.youtube.com/watch?v=Mq8qqNZola8,11,Relevant,NMIMS Assignment self guidance for Plagiarism & AI Checker | How to do assignments by self #nmims,nmimsassignments guidance : #Plagiarism & #ai Checker #assignmentsolutions #assignments .,NMIMS Assignment self guidance for Plagiarism & AI Checker | How to do assignments by self #nmims nmimsassignments guidance : #Plagiarism & #ai Checker #assignmentsolutions #assignments .
b5Jk1jngsU8,Lovely Professional University,faculty_research,faculty,Lovely Professional University faculty,Extensive placement and internship programs at LPU,"At LPU School of Bioengineering and Biosciences, we are committed to ensuring our students receive the best career ...",LPU School of Bio Engineering and Biosciences,2025-02-11T06:39:00Z,2025,377,10,1,PT1M7S,unknown,https://www.youtube.com/watch?v=b5Jk1jngsU8,11,Relevant,Extensive placement and internship programs at LPU,"At LPU School of Bioengineering and Biosciences, we are committed to ensuring our students receive the best career .","Extensive placement and internship programs at LPU At LPU School of Bioengineering and Biosciences, we are committed to ensuring our students receive the best career ."
7AGuBVvZGn4,University of Mumbai,faculty_research,plagiarism,University of Mumbai plagiarism,Plagiarism Free Thesis Writing With ChatGPT | Fastest &amp; Authentic Thesis Content in 2023,Learn how to do plagiarism-free thesis writing with ChatGPT. this is the Fastest & Authentic Thesis Content in 2023 ▽Access the ...,Dr Rizwana Mustafa,2023-05-08T15:24:02Z,2023,134735,3404,201,PT17M1S,unknown,https://www.youtube.com/watch?v=7AGuBVvZGn4,11,Relevant,Plagiarism Free Thesis Writing With ChatGPT | Fastest & Authentic Thesis Content in 2023,Learn how to do plagiarism-free thesis writing with ChatGPT. this is the Fastest & Authentic Thesis Content in 2023 ▽Access the .,Plagiarism Free Thesis Writing With ChatGPT | Fastest & Authentic Thesis Content in 2023 Learn how to do plagiarism-free thesis writing with ChatGPT. this is the Fastest & Authentic Thesis Content in 2023 ▽Access the .
NHJXv-eQQKk,Maulana Azad National Institute of Technology Bhopal,faculty_research,faculty,Maulana Azad National Institute of Technology Bhopal faculty,NIT Bhopal: A Top Engineering College in India,NIT Bhopal is a top engineering college in India. It is ranked 15th by the National Institutional Ranking Framework (NIRF).,The Achievement Diaries,2023-06-19T07:23:24Z,2023,211,12,0,PT1M,unknown,https://www.youtube.com/watch?v=NHJXv-eQQKk,11,Relevant,NIT Bhopal: A Top Engineering College in India,NIT Bhopal is a top engineering college in India. It is ranked 15th by the National Institutional Ranking Framework (NIRF).,NIT Bhopal: A Top Engineering College in India NIT Bhopal is a top engineering college in India. It is ranked 15th by the National Institutional Ranking Framework (NIRF).
XGjiTYc50Ac,University of Madras,faculty_research,plagiarism,University of Madras plagiarism,What is mean by Hypothesis ? | Research Methodology| Last Bench Professor| Dr.Pushpanathan Arumugam,Document from Pushpanathan.,Last Bench Professor,2023-01-21T01:30:08Z,2023,37215,1142,6,PT1M,unknown,https://www.youtube.com/watch?v=XGjiTYc50Ac,11,Relevant,What is mean by Hypothesis ? | Research Methodology| Last Bench Professor| Dr.Pushpanathan Arumugam,Document from Pushpanathan.,What is mean by Hypothesis ? | Research Methodology| Last Bench Professor| Dr.Pushpanathan Arumugam Document from Pushpanathan.
_aco09TjB20,VIT Vellore,faculty_research,faculty,VIT Vellore faculty,VIT-AP University Campus Tour,,I AM A VITIAN,2024-11-04T17:22:01Z,2024,285958,3220,111,PT17S,unknown,https://www.youtube.com/watch?v=_aco09TjB20,11,Relevant,VIT-AP University Campus Tour,,VIT-AP University Campus Tour
CMkrLNooAlg,University of Rajasthan,faculty_research,plagiarism,University of Rajasthan plagiarism,LU gets software to check plagiarism in re... &amp; 9 More Headlines,LU gets software to check plagiarism in re... & 9 More Headlines Top 10 headlines — 2026-04-14 0:00 LU gets software to check ...,NovemberEchoWhiskeySierra (NEWS),2026-04-14T11:08:33Z,2026,70,0,0,PT53S,unknown,https://www.youtube.com/watch?v=CMkrLNooAlg,11,Relevant,LU gets software to check plagiarism in re. & 9 More Headlines,LU gets software to check plagiarism in re. & 9 More Headlines Top 10 headlines — 2026-04-14 0:00 LU gets software to check .,LU gets software to check plagiarism in re. & 9 More Headlines LU gets software to check plagiarism in re. & 9 More Headlines Top 10 headlines — 2026-04-14 0:00 LU gets software to check .
SLBRvSe8c6o,Maulana Azad National Institute of Technology Bhopal,faculty_research,faculty,Maulana Azad National Institute of Technology Bhopal faculty,Representing CTS at NIT Bhopal,"On behalf of CTS, I would like to express our gratitude to NIT Bhopal for extending an invitation to us in this extraordinary program.",Krishna MIT,2024-02-15T06:07:03Z,2024,474,33,10,PT28S,unknown,https://www.youtube.com/watch?v=SLBRvSe8c6o,11,Relevant,Representing CTS at NIT Bhopal,"On behalf of CTS, I would like to express our gratitude to NIT Bhopal for extending an invitation to us in this extraordinary program.","Representing CTS at NIT Bhopal On behalf of CTS, I would like to express our gratitude to NIT Bhopal for extending an invitation to us in this extraordinary program."
5--ssYqyWoE,Andhra University,faculty_research,plagiarism,Andhra University plagiarism,What is Plagiarism? Types of Plagiarism-What is Not Plagiarism?,"Following are the concepts discussed in this video: what is plagiarism, types of plagiarism how to avoid plagiarism, what is ...",Management Tutorials,2023-05-03T17:39:07Z,2023,200011,3918,284,PT9M29S,unknown,https://www.youtube.com/watch?v=5--ssYqyWoE,11,Relevant,What is Plagiarism? Types of Plagiarism-What is Not Plagiarism?,"Following are the concepts discussed in this video: what is plagiarism, types of plagiarism how to avoid plagiarism, what is .","What is Plagiarism? Types of Plagiarism-What is Not Plagiarism? Following are the concepts discussed in this video: what is plagiarism, types of plagiarism how to avoid plagiarism, what is ."
nKF23arqkCI,Rajasthan Technical University,faculty_research,plagiarism,Rajasthan Technical University plagiarism,Research Ethics MCQs on Research Aptitude | WBSET 2024 Preparation | Paper 1 Complete Course,We have started a new batch for WBSET 2024 Paper 1 where we will cover each and every important topic in detail so that you all ...,Global Online UGC NET & SET Exam Preparation,2024-09-24T10:30:19Z,2024,495,21,1,PT13M53S,unknown,https://www.youtube.com/watch?v=nKF23arqkCI,11,Relevant,Research Ethics MCQs on Research Aptitude | WBSET 2024 Preparation | Paper 1 Complete Course,We have started a new batch for WBSET 2024 Paper 1 where we will cover each and every important topic in detail so that you all .,Research Ethics MCQs on Research Aptitude | WBSET 2024 Preparation | Paper 1 Complete Course We have started a new batch for WBSET 2024 Paper 1 where we will cover each and every important topic in detail so that you all .
CfmbPZkxA20,Maulana Azad National Institute of Technology Bhopal,faculty_research,faculty,Maulana Azad National Institute of Technology Bhopal faculty,"BHOPAL - MANIT FACULTY VACANCY 2024, MP NEW VACANCY 2024, MP VACANCY 2024, @Acharyam","BHOPAL - MANIT FACULTY VACANCY 2024, MP NEW VACANCY 2024, MP VACANCY 2024 @Acharyam Manit bhopal ...",Acharyam,2024-11-21T15:34:58Z,2024,498,14,0,PT4M34S,unknown,https://www.youtube.com/watch?v=CfmbPZkxA20,11,Relevant,"BHOPAL - MANIT FACULTY VACANCY 2024, MP NEW VACANCY 2024, MP VACANCY 2024, @Acharyam","BHOPAL - MANIT FACULTY VACANCY 2024, MP NEW VACANCY 2024, MP VACANCY 2024 @Acharyam Manit bhopal .","BHOPAL - MANIT FACULTY VACANCY 2024, MP NEW VACANCY 2024, MP VACANCY 2024, @Acharyam BHOPAL - MANIT FACULTY VACANCY 2024, MP NEW VACANCY 2024, MP VACANCY 2024 @Acharyam Manit bhopal ."
LF4ZYEyJ-Tw,University of Rajasthan,faculty_research,plagiarism,University of Rajasthan plagiarism,Plagiarism Checking Software | UGC NET Paper 1 Must Know Series | Shiv Sir,Plagiarism Checking Software | UGC NET Paper 1 Must Know Series | Shiv Sir In this session of the UGC NET Paper 1 Must ...,Vision JRF,2025-11-23T01:30:06Z,2025,10708,1026,47,PT6M56S,unknown,https://www.youtube.com/watch?v=LF4ZYEyJ-Tw,11,Relevant,Plagiarism Checking Software | UGC NET Paper 1 Must Know Series | Shiv Sir,Plagiarism Checking Software | UGC NET Paper 1 Must Know Series | Shiv Sir In this session of the UGC NET Paper 1 Must .,Plagiarism Checking Software | UGC NET Paper 1 Must Know Series | Shiv Sir Plagiarism Checking Software | UGC NET Paper 1 Must Know Series | Shiv Sir In this session of the UGC NET Paper 1 Must .
yddrdaZGemk,Dr APJ Abdul Kalam Technical University,faculty_research,plagiarism,Dr APJ Abdul Kalam Technical University plagiarism,"Publish Research paper without Research Guide, Right or Wrong?","Subscribe to my Youtube Channel If you enjoyed the video, be sure to leave a like and a comment letting me know why.",Learning with Chandan PhD Research paper,2023-03-14T18:31:00Z,2023,2870,63,7,PT4M7S,unknown,https://www.youtube.com/watch?v=yddrdaZGemk,11,Relevant,"Publish Research paper without Research Guide, Right or Wrong?","Subscribe to my Youtube Channel If you enjoyed the video, be sure to leave a like and a comment letting me know why.","Publish Research paper without Research Guide, Right or Wrong? Subscribe to my Youtube Channel If you enjoyed the video, be sure to leave a like and a comment letting me know why."
Z3aTwcr1UrU,Delhi Technological University,faculty_research,faculty,Delhi Technological University faculty,Classroom View|Faculty Of Technology|University Of Delhi #jeemains#facultyoftechnology#dubtech,faculty of technology delhi University #facultyoftechnology #dubtech #fot #jeemains #btech #cuet2024 #delhiuniversity ...,DuChhatra,2024-05-03T16:02:27Z,2024,8182,0,6,PT9S,unknown,https://www.youtube.com/watch?v=Z3aTwcr1UrU,11,Relevant,Classroom View|Faculty Of Technology|University Of Delhi #jeemains#facultyoftechnology#dubtech,faculty of technology delhi University #facultyoftechnology #dubtech #fot #jeemains #btech #cuet2024 #delhiuniversity .,Classroom View|Faculty Of Technology|University Of Delhi #jeemains#facultyoftechnology#dubtech faculty of technology delhi University #facultyoftechnology #dubtech #fot #jeemains #btech #cuet2024 #delhiuniversity .
y2dH1bCdWn8,University of Rajasthan,faculty_research,plagiarism,University of Rajasthan plagiarism,The Mind-Blowing Plagiarism Trick You&#39;ve NEVER Heard Of.Until Now! #india #phdadmission #plagiarism,Are you struggling with completing your academic assignments on time? Have you considered plagiarism as a shortcut to success ...,AIMLAY,2023-03-16T11:22:58Z,2023,490,18,8,PT6M21S,unknown,https://www.youtube.com/watch?v=y2dH1bCdWn8,11,Relevant,The Mind-Blowing Plagiarism Trick You've NEVER Heard Of.Until Now! #india #phdadmission #plagiarism,Are you struggling with completing your academic assignments on time? Have you considered plagiarism as a shortcut to success .,The Mind-Blowing Plagiarism Trick You've NEVER Heard Of.Until Now! #india #phdadmission #plagiarism Are you struggling with completing your academic assignments on time? Have you considered plagiarism as a shortcut to success .
aXBpFwZURVA,University of Rajasthan,faculty_research,plagiarism,University of Rajasthan plagiarism,Research Paper | Research Topic | Abstract kaise likhen,,Study Lovers Kapil Gangwani,2023-11-06T09:28:38Z,2023,278671,5678,148,PT4M28S,unknown,https://www.youtube.com/watch?v=aXBpFwZURVA,11,Relevant,Research Paper | Research Topic | Abstract kaise likhen,,Research Paper | Research Topic | Abstract kaise likhen
21w7mPXT5T0,University of Rajasthan,faculty_research,plagiarism,University of Rajasthan plagiarism,PLAGIARISM | CONCEPT AND TYPES | LIBRARY &amp; INFORMATION SCIENCE | UGC-NET | BY NITIKA MA&#39;AM,PLAGIARISM | CONCEPT AND TYPES | LIBRARY & INFORMATION SCIENCE | UGC-NET | BY NITIKA MA'AM Plagiarism ...,UGC-NET SVI ,2023-06-04T05:51:04Z,2023,4451,168,11,PT18M53S,unknown,https://www.youtube.com/watch?v=21w7mPXT5T0,11,Relevant,PLAGIARISM | CONCEPT AND TYPES | LIBRARY & INFORMATION SCIENCE | UGC-NET | BY NITIKA MA'AM,PLAGIARISM | CONCEPT AND TYPES | LIBRARY & INFORMATION SCIENCE | UGC-NET | BY NITIKA MA'AM Plagiarism .,PLAGIARISM | CONCEPT AND TYPES | LIBRARY & INFORMATION SCIENCE | UGC-NET | BY NITIKA MA'AM PLAGIARISM | CONCEPT AND TYPES | LIBRARY & INFORMATION SCIENCE | UGC-NET | BY NITIKA MA'AM Plagiarism .
taRKJ2oa_wI,University of Rajasthan,faculty_research,plagiarism,University of Rajasthan plagiarism,Plagiarism ?  Complete Details In One Video TARGET NET JRF 2023 II PAPER 1,plagiarism #targetnetjrf #netjrf Plagiarism ? Complete Details In One Video TARGET NET JRF 2023 II PAPER 1 Video ...,NET JRF ADDA By TARGETABHI,2023-01-18T00:16:02Z,2023,6023,336,9,PT39M36S,unknown,https://www.youtube.com/watch?v=taRKJ2oa_wI,11,Relevant,Plagiarism ? Complete Details In One Video TARGET NET JRF 2023 II PAPER 1,plagiarism #targetnetjrf #netjrf Plagiarism ? Complete Details In One Video TARGET NET JRF 2023 II PAPER 1 Video .,Plagiarism ? Complete Details In One Video TARGET NET JRF 2023 II PAPER 1 plagiarism #targetnetjrf #netjrf Plagiarism ? Complete Details In One Video TARGET NET JRF 2023 II PAPER 1 Video .
XOOkEpf91Pk,Netaji Subhas University of Technology,faculty_research,faculty,Netaji Subhas University of Technology faculty,NSUT Assistant Professor &amp; Associate Professor Recruitment 2025 | Apply Online for 176 Posts,NSUT Assistant Professor & Associate Professor Recruitment 2025 | Apply Online for 176 Posts नेताजी सुभाष ...,ONLINE OFFICIAL ,2025-10-15T15:40:51Z,2025,450,3,0,PT10S,unknown,https://www.youtube.com/watch?v=XOOkEpf91Pk,11,Relevant,NSUT Assistant Professor & Associate Professor Recruitment 2025 | Apply Online for 176 Posts,NSUT Assistant Professor & Associate Professor Recruitment 2025 | Apply Online for 176 Posts नेताजी सुभाष .,NSUT Assistant Professor & Associate Professor Recruitment 2025 | Apply Online for 176 Posts NSUT Assistant Professor & Associate Professor Recruitment 2025 | Apply Online for 176 Posts नेताजी सुभाष .
un1ed7Zi-pY,Pondicherry University,faculty_research,plagiarism,Pondicherry University plagiarism,GITAM University Research Admissions Test 2023 MCQs| Hypothesis Testing In Research MCQs|,"In this session, I have discussed hypothesis testing in research by using MCQs. Hello Aspirants, GITAM University Research ...",PhD Jobs and Admission,2023-05-29T11:30:17Z,2023,599,11,1,PT25M7S,unknown,https://www.youtube.com/watch?v=un1ed7Zi-pY,11,Relevant,GITAM University Research Admissions Test 2023 MCQs| Hypothesis Testing In Research MCQs|,"In this session, I have discussed hypothesis testing in research by using MCQs. Hello Aspirants, GITAM University Research .","GITAM University Research Admissions Test 2023 MCQs| Hypothesis Testing In Research MCQs| In this session, I have discussed hypothesis testing in research by using MCQs. Hello Aspirants, GITAM University Research ."
RQhYI9X98tU,Jamia Hamdard,faculty_research,faculty,Jamia Hamdard faculty,Hamdard Institute of Sciences and Research | Top Medical Institute in Delhi,Looking for the best medical institute in Delhi? Hamdard Institute of Sciences and Research is here for you! They provide ...,Affinity Education,2025-03-25T15:30:09Z,2025,332,2,0,PT27S,unknown,https://www.youtube.com/watch?v=RQhYI9X98tU,11,Relevant,Hamdard Institute of Sciences and Research | Top Medical Institute in Delhi,Looking for the best medical institute in Delhi? Hamdard Institute of Sciences and Research is here for you! They provide .,Hamdard Institute of Sciences and Research | Top Medical Institute in Delhi Looking for the best medical institute in Delhi? Hamdard Institute of Sciences and Research is here for you! They provide .
KiqKuIID1XM,Thapar Institute of Engineering and Technology,faculty_research,faculty,Thapar Institute of Engineering and Technology faculty,Building Excellence: Faculty Residence(FRF) at Thapar University by AGT Infrastructure Pvt. Ltd.,"AGT Infrastructure Structure Pvt. Ltd. proudly presents the Faculty Residence Building at Thapar University, Patiala.",AGT INFRASTRUCTURE PVT LTD,2024-11-26T11:25:57Z,2024,473,22,3,PT39S,unknown,https://www.youtube.com/watch?v=KiqKuIID1XM,11,Relevant,Building Excellence: Faculty Residence(FRF) at Thapar University by AGT Infrastructure Pvt. Ltd.,"AGT Infrastructure Structure Pvt. Ltd. proudly presents the Faculty Residence Building at Thapar University, Patiala.","Building Excellence: Faculty Residence(FRF) at Thapar University by AGT Infrastructure Pvt. Ltd. AGT Infrastructure Structure Pvt. Ltd. proudly presents the Faculty Residence Building at Thapar University, Patiala."
s8nxEedaUN4,Christ University,faculty_research,faculty,Christ University faculty,Outfits for a week ‼️ ||Christ university #shorts #transition #outfits #formals,,Akash sky vlogs,2025-03-08T04:31:27Z,2025,230490,1260,45,PT12S,unknown,https://www.youtube.com/watch?v=s8nxEedaUN4,11,Relevant,Outfits for a week ‼️ ||Christ university #shorts #transition #outfits #formals,,Outfits for a week ‼️ ||Christ university #shorts #transition #outfits #formals
Nh7_9-KMuuU,Ashoka University,faculty_research,faculty,Ashoka University faculty,Meet the global faculty at Horizons Part 2,"Meet the global faculty at Ashoka Horizons to explore a diverse array of subjects, skills and interests. Engage in enriching ...",Ashoka Horizons for High Schoolers,2023-10-09T12:09:05Z,2023,183,2,0,PT1M35S,unknown,https://www.youtube.com/watch?v=Nh7_9-KMuuU,11,Relevant,Meet the global faculty at Horizons Part 2,"Meet the global faculty at Ashoka Horizons to explore a diverse array of subjects, skills and interests. Engage in enriching .","Meet the global faculty at Horizons Part 2 Meet the global faculty at Ashoka Horizons to explore a diverse array of subjects, skills and interests. Engage in enriching ."
cG_lpIKCq_k,Central University of Tamil Nadu,faculty_research,faculty,Central University of Tamil Nadu faculty,CUTN days |CENTRAL UNIVERSITY OF TAMIL NADU| #cutn #thiruvarur #centraluniversity,,Vivid Colours Of Life,2025-08-01T11:28:23Z,2025,15872,105,7,PT13S,unknown,https://www.youtube.com/watch?v=cG_lpIKCq_k,11,Relevant,CUTN days |CENTRAL UNIVERSITY OF TAMIL NADU| #cutn #thiruvarur #centraluniversity,,CUTN days |CENTRAL UNIVERSITY OF TAMIL NADU| #cutn #thiruvarur #centraluniversity
jlYnp7oBE3M,SASTRA Deemed University,faculty_research,faculty,SASTRA Deemed University faculty,"Dr. Ramya Vijay,  SASTRA Deemed University, India,  Women Researcher Award",International Young Scientist Awards website link: https://youngscientistawards.com/awards/ Submit your Abstract below ...,YST  Awards,2023-01-31T08:30:11Z,2023,74,0,0,PT2M31S,unknown,https://www.youtube.com/watch?v=jlYnp7oBE3M,11,Relevant,"Dr. Ramya Vijay, SASTRA Deemed University, India, Women Researcher Award",International Young Scientist Awards website link: Submit your Abstract below .,"Dr. Ramya Vijay, SASTRA Deemed University, India, Women Researcher Award International Young Scientist Awards website link: Submit your Abstract below ."
JQCBW7k4HJE,Jamia Hamdard,faculty_research,faculty,Jamia Hamdard faculty,Hamdard Institute of Medical Sciences &amp; Research (HIMSR) Admission #neetug2025 #himsr #breakingnews,Breaking News | Hamdard Institute of Medical Sciences & Research (HIMSR) Updates 2025 The latest update from New Delhi's ...,MITS Globals,2025-10-10T19:26:36Z,2025,5114,12,12,PT7S,unknown,https://www.youtube.com/watch?v=JQCBW7k4HJE,11,Relevant,Hamdard Institute of Medical Sciences & Research (HIMSR) Admission #neetug2025 #himsr #breakingnews,Breaking News | Hamdard Institute of Medical Sciences & Research (HIMSR) Updates 2025 The latest update from New Delhi's .,Hamdard Institute of Medical Sciences & Research (HIMSR) Admission #neetug2025 #himsr #breakingnews Breaking News | Hamdard Institute of Medical Sciences & Research (HIMSR) Updates 2025 The latest update from New Delhi's .
