video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label
FX1-06hCi6I,Sharda University,faculty_research,faculty,Sharda University faculty,Sharda University Campus Tour! 🏛️✨ A Quick Glimpse #ShardaUniversity,"Take a quick virtual tour of Sharda University! 🏛️ Explore the stunning campus, modern architecture, academic buildings like the ...",Study at Sharda University Shorts,2025-06-05T06:55:10Z,2025,2007,7,0,PT15S,unknown,https://www.youtube.com/watch?v=FX1-06hCi6I,26,Relevant
94_8aN6CB7A,Amity University,faculty_research,faculty,Amity University faculty,Amity University Online | Global Faculty | Online Degree | Online University | #shorts,"When faculty is global, your career grows #BeyondBoundaries Learn from international faculty with Amity University Online!",Amity University Online,2023-03-21T12:27:08Z,2023,1027,46,3,PT26S,unknown,https://www.youtube.com/watch?v=94_8aN6CB7A,26,Relevant
25rZGSdJ6wA,Ashoka University,faculty_research,faculty,Ashoka University faculty,"Convocation 2026 Address by Professor Somak Raychaudhury | Vice-Chancellor, Ashoka University","Reflecting on Ashoka University's journey and the promise of its graduating class, Professor Somak Raychaudhury, ...",Ashoka University,2026-05-29T08:50:25Z,2026,3918,5,0,PT17M43S,unknown,https://www.youtube.com/watch?v=25rZGSdJ6wA,26,Relevant
oFnRuAqp6zY,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,"CUJ Teacher’s Day Celebration 2025 | Department of Economics , Central University of Jharkhand ","The Department of Economics, Central University of Jharkhand, celebrated Teacher's Day 2025 with warmth, gratitude, and ...",Central University of Jharkhand,2025-09-12T17:11:12Z,2025,132,2,0,PT3M53S,unknown,https://www.youtube.com/watch?v=oFnRuAqp6zY,26,Relevant
pTQ5f8E8dZE,Bennett University,faculty_research,faculty,Bennett University faculty,Professor Barbara Oakley on AI and The Future of Learning | Bennett University,"An inspiring day at Bennett University with Professor Barbara Oakley of Oakland University - a distinguished engineer, global ...",Bennett University (Times Group),2025-09-09T09:44:46Z,2025,221,4,0,PT4M48S,unknown,https://www.youtube.com/watch?v=pTQ5f8E8dZE,26,Relevant
I1QLOXdv5fc,Chandigarh University,faculty_research,faculty,Chandigarh University faculty,Chandigarh University Campus Tour,"KnowYourCampus A happening campus filled with life & energy, Chandigarh University campus hosts plethora of events and ...",Chandigarh University - CU,2024-01-23T05:14:20Z,2024,8512,176,2,PT41S,unknown,https://www.youtube.com/watch?v=I1QLOXdv5fc,26,Relevant
nEDTFOB8qwU,Sharda University,faculty_research,faculty,Sharda University faculty,Inside Sharda University Agra | Campus Tour 2025 🏫✨,"Welcome to Sharda University Agra – where knowledge meets innovation! Take a virtual tour of our beautiful campus, featuring ...",Sharda University Agra,2025-07-01T12:52:57Z,2025,35248,258,0,PT16S,unknown,https://www.youtube.com/watch?v=nEDTFOB8qwU,26,Relevant
nV4anIN_G44,Amity University,faculty_research,faculty,Amity University faculty,"Inside Amity Online with Dr. Harshita Singh, Assistant Professor | Amity University Online","Watch Dr. Harshita Singh, Assistant Professor at Amity University Online, as she shares how we're equipping our learners with ...",Amity University Online,2025-05-19T11:37:39Z,2025,1500,22,0,PT1M41S,unknown,https://www.youtube.com/watch?v=nV4anIN_G44,26,Relevant
ahHQ--LYW5o,Ashoka University,faculty_research,faculty,Ashoka University faculty,"Convocation 2026 Address by Professor Rudrangshu Mukherjee | Chancellor, Ashoka University","The opening address of Ashoka University's Convocation 2026 was delivered by Professor Rudrangshu Mukherjee, Chancellor ...",Ashoka University,2026-05-29T08:49:32Z,2026,11871,0,0,PT3M38S,unknown,https://www.youtube.com/watch?v=ahHQ--LYW5o,26,Relevant
kAYvuNBD_gA,Central University of Andhra Pradesh,faculty_research,faculty,Central University of Andhra Pradesh faculty,Central University of Andhra Pradesh Recruitment 2026 | Faculty Vacancy Update 🎓,Teaching aur Research field ke candidates ke liye ek shandaar opportunity! ✓ Temporary Assistant Professor ✓ Retired Faculty ...,Knowledge Sphere by Dr. Mridula Sharma,2026-05-31T14:30:25Z,2026,130,3,2,PT46S,unknown,https://www.youtube.com/watch?v=kAYvuNBD_gA,25,Relevant
PCKU2WRKa_4,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,A Pathway to Progress | SRM Faculty of Science and Humanities | SRMIST,"As a second-year biotechnology student at SRM Faculty of Science and Humanities, Ms. Aaliya Abdul Sathar is on a mission to ...",SRM Institute of Science and Technology,2024-09-23T12:30:26Z,2024,3009,29,10,PT1M,unknown,https://www.youtube.com/watch?v=PCKU2WRKa_4,25,Relevant
glW_HzAckW0,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,EXPLORE CUTTING-EDGE TECH | SRM Faculty of Science and Humanities | SRMIST,"Join the Department of Computer Applications at SRM Faculty of Science and Humanities, SRMIST-KTR. Immerse yourself in a ...",SRM Institute of Science and Technology,2024-09-07T12:30:35Z,2024,133993,669,0,PT1M12S,unknown,https://www.youtube.com/watch?v=glW_HzAckW0,25,Relevant
JCyTsSAfsHs,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,SRM Faculty of Science and Humanities Celebrates Pongal | SRMIST,"Join us as SRM Faculty of Science and Humanities celebrates Thai Pongal, a time to embrace gratitude, growth, and new ...",SRM Institute of Science and Technology,2025-01-13T14:30:09Z,2025,1542,36,0,PT49S,unknown,https://www.youtube.com/watch?v=JCyTsSAfsHs,25,Relevant
IrE30DyQDjE,Gujarat University,faculty_research,plagiarism,Gujarat University plagiarism,How to Prepare PDF Of Term Paper /Research Paper/Assignment With Plagiarism Report|| Urdu/ English,"This lecture focuses on preparing a PDF version of your term paper, assignment, and research paper to submit to your instructor.",Muhammad Yousaf,2024-12-19T12:02:49Z,2024,252,20,6,PT15M12S,unknown,https://www.youtube.com/watch?v=IrE30DyQDjE,25,Relevant
s8Yq64RDt2Q,Lovely Professional University,faculty_research,faculty,Lovely Professional University faculty,LPU Genuine College Review from students | LPU University | Lovely Professional University,LPU Honest Review | Students Speak Reality | Admission Guidance 2026 For Admission Guidance & Query fill ...,SUDHIR TUTORIALS,2026-01-29T15:14:43Z,2026,465,13,4,PT9M26S,unknown,https://www.youtube.com/watch?v=s8Yq64RDt2Q,25,Relevant
adRMZiWY4f0,Andhra University,faculty_research,plagiarism,Andhra University plagiarism,Publish Your First Research Paper? | తెలుగు | Journal Publication | Easy Process |  MS in USA,USA #ielts #ieltspreparation #ieltsspeaking #ieltslistening #university #india #2023 #fall2023 #research #researchpaper #usa ...,American Abbayi ,2023-05-13T13:26:03Z,2023,21481,543,69,PT8M33S,unknown,https://www.youtube.com/watch?v=adRMZiWY4f0,25,Relevant
_P2vrrPlNu0,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,SRM University Faculty Review | What Students REALLY Think,"In this video, we dive deep into what it's actually like to be taught at SRM Institute of Science and Technology (SRM IST).","SRM Institute of Science and Technology, Trichy",2025-04-22T06:03:43Z,2025,4937,44,0,PT30S,unknown,https://www.youtube.com/watch?v=_P2vrrPlNu0,24,Relevant
rTk1xjMq-IU,PES University,faculty_research,faculty,PES University faculty,"PES University Institute Of Medical Sciences, Bangalore, Karnataka: College Review, Cut off &amp; Fees","Get My University presents : PES University Institute Of Medical Sciences, Bangalore, Karnataka: College Review, Cut off & Fees ...",Get My University,2024-08-03T11:30:26Z,2024,15512,162,99,PT13M26S,unknown,https://www.youtube.com/watch?v=rTk1xjMq-IU,24,Relevant
XaOWfLNExx4,BITS Pilani,faculty_research,faculty,BITS Pilani faculty,Celebrating the Impact of BITS Pilani Faculty on #TeachersDay,"HappyTeachersDay BITS Pilani WILP alumni share how BITS Pilani faculty made their return to academics smooth and impactful, ...",BITS Pilani Work Integrated Learning Programmes ,2024-09-04T12:21:58Z,2024,199,8,0,PT59S,unknown,https://www.youtube.com/watch?v=XaOWfLNExx4,24,Relevant
8SvHZifcxm8,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,"EEE, SRM Institute of Science and Technology, Kattankulathur Campus","Department of Electrical and Electronics Engineering SRM Institute of Science and Technology, Kattankulathur Campus ...","EEE Association, SRM IST",2025-06-13T04:18:22Z,2025,791,43,1,PT5M44S,unknown,https://www.youtube.com/watch?v=8SvHZifcxm8,24,Relevant
GwFMj4-C2uM,Central University of Punjab,faculty_research,faculty,Central University of Punjab faculty,Central University of Punjab Recruitment 2026 | Assistant Professor &amp; Faculty Vacancies|Apply Online,"The Central University of Punjab, Bathinda (CUPB) has released an official recruitment notice (Advt. No. CUPB/26-27/006 Dated ...",Chemistry with Sou,2026-05-22T01:30:07Z,2026,78,0,0,PT36S,unknown,https://www.youtube.com/watch?v=GwFMj4-C2uM,24,Relevant
cr0G_PJSkPg,Chandigarh University,faculty_research,faculty,Chandigarh University faculty,International Faculty Exchange Programme | Chandigarh University,"Global exposure is no longer an advantage, it is a necessity in shaping future ready professionals. Chandigarh University ...",Chandigarh University - CU,2026-04-02T15:26:58Z,2026,148,3,0,PT1M31S,unknown,https://www.youtube.com/watch?v=cr0G_PJSkPg,24,Relevant
vcUjzVCALV8,Bennett University,faculty_research,faculty,Bennett University faculty,From Curiosity to Research | Biotechnology at Bennett University,"Shashank Singh, a Biotechnology student at Bennett University, shares how hands-on learning transforms curiosity into real-world ...",Bennett University (Times Group),2026-03-31T12:08:48Z,2026,123,1,0,PT1M11S,unknown,https://www.youtube.com/watch?v=vcUjzVCALV8,24,Relevant
XasH5-C9Eoc,Pondicherry University,faculty_research,plagiarism,Pondicherry University plagiarism,Research and Publication Ethics by Prof R Sevukan,"Dr. R. Sevukan, Professor, Dept. of LIS, Pondicherry University, Pondicherry delivered a talk on ""Research and Publication Ethics"" ...",Dr. Shah Al Mamun Sarkar,2023-12-22T16:34:13Z,2023,92,5,0,PT2H27M20S,unknown,https://www.youtube.com/watch?v=XasH5-C9Eoc,24,Relevant
mYoeKkMAQ1E,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,Join SRM Faculty of Management in Celebrating Pongal | SRMIST,"Happy and prosperous Pongal from the SRM Faculty of Management, SRMIST-KTR! May this festival bring unity, new beginnings, ...",SRM Institute of Science and Technology,2025-01-13T14:30:32Z,2025,1032,13,0,PT39S,unknown,https://www.youtube.com/watch?v=mYoeKkMAQ1E,23,Relevant
dG7ySYOFuCM,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,Why Study MBA Sports Management? | SRM Faculty of Management | SRMIST,"The sports industry is evolving, and so should your expertise. SRM Faculty of Management, SRMIST-KTR, is proud to highlight ...",SRM Institute of Science and Technology,2026-04-10T08:11:02Z,2026,108,0,0,PT1M20S,unknown,https://www.youtube.com/watch?v=dG7ySYOFuCM,23,Relevant
EQAwfEW5Qpg,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,Words of CEO: Mr. Jay Chandan at Orientation Program 2025 | SRM Faculty of Management | SRMIST,SRM Faculty of Management held the Fresher's Inauguration and Orientation Program for the new academic batch of the year ...,SRM Institute of Science and Technology,2025-08-21T04:17:18Z,2025,275,9,1,PT10M,unknown,https://www.youtube.com/watch?v=EQAwfEW5Qpg,23,Relevant
YbzzKezFYFo,Amity University,faculty_research,faculty,Amity University faculty,Career Support &amp; Global Faculty at Amity University Online | Sidharth Malhotra | #DoSapnoKoUdaan,Want to learn from top Indian and global faculty on your own schedule? We've got it covered for you! Get continuous academic ...,Amity University Online,2023-12-01T11:43:05Z,2023,15540118,10244,21,PT31S,unknown,https://www.youtube.com/watch?v=YbzzKezFYFo,23,Relevant
W-O7We3koTw,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,Empowering Careers | SRM Faculty of Management | SRMIST,"Meet Ms. Maria Fatima, an MBA student at SRM Faculty of Management, SRMIST-KTR, as she shares how #SRMIST equips ...",SRM Institute of Science and Technology,2024-12-18T11:00:51Z,2024,890,20,1,PT39S,unknown,https://www.youtube.com/watch?v=W-O7We3koTw,23,Relevant
c4MdyKdZ28Q,KIIT University,faculty_research,faculty,KIIT University faculty,"Native teacher, Mami Kimura, popularizing learning of Japanese language &amp; culture at KIIT University","KIIT's international faculty member, Ms. Mami Kimura, a native teacher has popularized learning of Japanese language & culture ...",KIIT School of Language & Literature (KSLL),2024-12-18T06:50:38Z,2024,194,7,0,PT1M24S,unknown,https://www.youtube.com/watch?v=c4MdyKdZ28Q,23,Relevant
oGymJHj5v8c,University of Mumbai,faculty_research,plagiarism,University of Mumbai plagiarism,PhD Thesis मध्ये Plagiarism कसे टाळावे  Step by Step Marathi Guide for Research Scholars,"PhD Thesis, dissertation किंवा research paper लिहिताना plagiarism टाळणे खूप महत्त्वाचे ...",Genius Thinking,2026-04-23T15:12:06Z,2026,239,13,0,PT6M26S,unknown,https://www.youtube.com/watch?v=oGymJHj5v8c,23,Relevant
Lc8MrzdILn0,Sharda University,faculty_research,faculty,Sharda University faculty,Inside Sharda University Agra | Stunning Campus Tour 2025 🏫✨ #CampusVibes #CollegeTour #CampusDiary,Take a visual journey through one of the most vibrant and modern university campuses in India. From state-of-the-art classrooms ...,Sharda University Agra,2025-06-24T14:33:04Z,2025,5500,115,3,PT43S,unknown,https://www.youtube.com/watch?v=Lc8MrzdILn0,23,Relevant
03N2UIWioQk,Guru Gobind Singh Indraprastha University,faculty_research,faculty,Guru Gobind Singh Indraprastha University faculty,Guru Gobind Singh Indraprastha University vacancy 2026/Assistant professor vacancy 2026,Assistant Professor Vacancy 2026”) Assistant Professor Vacancy 2026 | Teaching Jobs | UGC NET Exam | University Faculty ...,Teaching job Plus,2026-01-08T05:33:01Z,2026,364,8,0,PT4M53S,unknown,https://www.youtube.com/watch?v=03N2UIWioQk,23,Relevant
y0qY10nD7Cg,Sharda University,faculty_research,faculty,Sharda University faculty,School of Medical Sciences &amp; Research Sharda University | Campus Tour | Hostel | Fees | NEET 2024,"Hello NEET Aspirants, In this video, we cover a comprehensive review of Sharda Medical College, including campus tours, hostel ...",RM Group of Education,2024-07-02T12:09:55Z,2024,203,0,0,PT1M45S,unknown,https://www.youtube.com/watch?v=y0qY10nD7Cg,23,Relevant
HF-3Iu13MIc,Tezpur University,faculty_research,plagiarism,Tezpur University plagiarism,"Plagiarism, Citation &amp; Reference Management | Dr. Ashish Asopa | PhD Coursework 2025–26","Topic: Plagiarism, Citation & Reference Management Speaker: Dr. Ashish Asopa Assistant Professor, Department of ...",Directorate of Research University of Kota,2026-05-25T11:33:02Z,2026,23,0,0,PT1H28M3S,unknown,https://www.youtube.com/watch?v=HF-3Iu13MIc,23,Relevant
nVVT0I17n94,Bennett University,faculty_research,faculty,Bennett University faculty,Empowering Tomorrow&#39;s Legal Leaders at Bennett University&#39;s Dynamic Law Faculty,"Join Bennett University's esteemed Law program, designed to equip students for a rapidly evolving legal landscape. Learn from ...",Bennett University (Times Group),2024-02-23T09:56:55Z,2024,140043,1,0,PT16S,unknown,https://www.youtube.com/watch?v=nVVT0I17n94,23,Relevant
DBkRJa41M9k,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,"Scalling excellence through technology and infrastructure | SRM FSH, KTR",The Faculty of Science and Humanities at SRM Institute of Science and Technology continues to redefine higher education ...,SRM Institute of Science and Technology,2026-05-21T08:31:28Z,2026,518,5,0,PT48S,unknown,https://www.youtube.com/watch?v=DBkRJa41M9k,23,Relevant
Zm9zZJd-pUs,Sharda University,faculty_research,faculty,Sharda University faculty,Campus Tour of Sharda University #shorts,"Our Campus-63 acres of Pure Awesomeness. From sprawling lawns to cozy corners, there's a perfect spot for every mood at ...",Sharda University,2024-12-02T05:33:32Z,2024,33685,720,5,PT26S,unknown,https://www.youtube.com/watch?v=Zm9zZJd-pUs,23,Relevant
gnXAOrP1sJw,Amity University,faculty_research,faculty,Amity University faculty,Access Expertise of Global Faculty with Amity University Online ft. Kriti Sanon | #DoSapnoKoUdaan,"Elevate your education with a diverse, world-class faculty, fostering an international-level learning experience. Explore, engage ...",Amity University Online,2023-12-12T08:58:37Z,2023,3902954,218,2,PT11S,unknown,https://www.youtube.com/watch?v=gnXAOrP1sJw,23,Relevant
ag7RE9brq5c,Delhi University,faculty_research,plagiarism,Delhi University plagiarism,DELHI UNIVERSITY PLAGIARISM REMOVE | DU PLAGIARISM REMOVE | du #delhiuniversity,,DU PROJECT SOLUTIONS ,2023-02-22T20:10:34Z,2023,4,0,0,PT2M4S,unknown,https://www.youtube.com/watch?v=ag7RE9brq5c,23,Relevant
TuQsnD4sOrw,Chandigarh University,faculty_research,faculty,Chandigarh University faculty,A day in my life as an Assistant Professor| | University Vlog || Chandigarh university || ,"Ever wondered what an Assistant Professor's daily routine looks like? From early morning lectures to grading, research work, ...",Shivani Thakur,2025-08-08T12:17:54Z,2025,710,20,4,PT5M15S,unknown,https://www.youtube.com/watch?v=TuQsnD4sOrw,23,Relevant
zt3hMjgRX_o,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,SRM Faculty of Management | Admissions Open 2023 | Apply now,Are you looking for the best college for management education? Your search ends here! SRM Faculty of Management is offering ...,SRM Institute of Science and Technology,2023-05-29T03:59:33Z,2023,659,5,0,PT7S,unknown,https://www.youtube.com/watch?v=zt3hMjgRX_o,23,Relevant
n7U9ismw8ig,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,"SRM Institute of Science and Technology, Trichy","Education is all about creating an environment of academic freedom, where bright minds meet, discover, and learn. One would ...","SRM Institute of Science and Technology, Trichy",2025-05-05T13:10:47Z,2025,2458,20,0,PT32S,unknown,https://www.youtube.com/watch?v=n7U9ismw8ig,23,Relevant
HFMbF4WrrTE,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,"What Makes SRM Faculty of Management Stand Out? | Dr. Shivganesh, Dean | SRMIST","What truly sets the SRM Faculty of Management, SRMIST apart? Join us for a candid and insightful conversation with Dr.",SRM Institute of Science and Technology,2025-06-11T04:21:20Z,2025,289,4,0,PT1M56S,unknown,https://www.youtube.com/watch?v=HFMbF4WrrTE,23,Relevant
JCy-HLOMs8s,Sharda University,faculty_research,faculty,Sharda University faculty,Sharda University Agra | Faculty Development Programme 2025 |  5-Day FDP |  SUA,"Exploring Depth: A Workshop on Qualitative Research Methods” organised by Sharda School of Business Studies, Sharda ...",Sharda University Agra,2025-08-18T04:22:41Z,2025,1249,20,0,PT1M11S,unknown,https://www.youtube.com/watch?v=JCy-HLOMs8s,23,Relevant
WfXE523zUTo,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,SRM Faculty of Management | Explore Iconic Infrastructure at SRMIST-KTR Campus,"Take a visual tour of one of India's most dynamic B-Schools — the SRM Faculty of Management, SRMIST, Kattankulathur. Nestled ...",SRM Institute of Science and Technology,2025-05-31T10:46:52Z,2025,111567,853,0,PT26S,unknown,https://www.youtube.com/watch?v=WfXE523zUTo,23,Relevant
UwjcuYPOfh8,Central University of Andhra Pradesh,faculty_research,faculty,Central University of Andhra Pradesh faculty,"Andhra University Faculty Vacancy 2026 🔥Professor, Associate Professor &amp; Asst. Professor Recruitment","Andhra University Faculty Recruitment 2026 Notification Out! Andhra University ne Professor, Associate Professor aur Assistant ...",Academic Research Institute,2026-06-03T10:30:15Z,2026,102,2,1,PT2M52S,unknown,https://www.youtube.com/watch?v=UwjcuYPOfh8,23,Relevant
MVz2eqW0kYA,Jawaharlal Nehru University,faculty_research,plagiarism,Jawaharlal Nehru University plagiarism,Plagiarism|| Bibliography|| In-Text Citation|| Research Proposal|#phd #MA #ugcnet #jrf #du #jnu,This video is for MA and PhD Students who want to make good Research Proposal/PhD Synopsis for MA or Phd | How to make ...,Learning Mantra vb,2023-09-09T06:30:09Z,2023,1813,109,12,PT18M9S,unknown,https://www.youtube.com/watch?v=MVz2eqW0kYA,23,Relevant
-eB3ZMtZGnU,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,What Makes SRM School of Law Outstanding? | A Conversation with Faculty | SRMIST,"What truly sets SRM School of Law apart? In this insightful conversation, Mr. Azhar R Asharaf, Faculty at SRM School of Law, ...",SRM Institute of Science and Technology,2026-04-28T04:15:00Z,2026,61,1,0,PT1M31S,unknown,https://www.youtube.com/watch?v=-eB3ZMtZGnU,23,Relevant
cetBuGMP-Wc,Central University of Punjab,faculty_research,faculty,Central University of Punjab faculty,Central University of Punjab Faculty Recruitment 2026! 🏛️ Regular Positions at CUPB Bathinda! 🎓,Central University of Punjab Faculty Recruitment 2026! 🏛️ Regular Positions at CUPB Bathinda!. Doston! Central University ...,JOBSQUAD Bharat,2026-05-20T11:13:28Z,2026,115,0,0,PT39S,unknown,https://www.youtube.com/watch?v=cetBuGMP-Wc,22,Relevant
Uu_YINOTuUE,Indian Institute of Management,faculty_research,faculty,Indian Institute of Management faculty,IIM Bodh Gaya Faculty Recruitment 2023 | Indian Institute Of Management Bodh Gaya | IIM Bodhgaya,IIM Bodh Gaya Faculty Recruitment 2023 | Indian Institute Of Management Bodh Gaya | IIM Bodhgaya #iimbodhgaya ...,Dhiraj Patel AI,2023-03-28T15:19:29Z,2023,492,5,0,PT1M20S,unknown,https://www.youtube.com/watch?v=Uu_YINOTuUE,22,Relevant
a69Gh-dE85Q,Delhi University,faculty_research,plagiarism,Delhi University plagiarism,Plagiarism Report 😱 for Delhi University Ph.D. Admission 2023 II Level UP,Plagiarism Report for Delhi University Ph.D. Admission II Level UP Telegram links: https://t.me/thescientificguru ...,The Scientific Guru's,2023-09-04T18:07:32Z,2023,2801,94,40,PT10M29S,unknown,https://www.youtube.com/watch?v=a69Gh-dE85Q,22,Relevant
HQl7bfksJ04,Central University of Punjab,faculty_research,faculty,Central University of Punjab faculty,CENTRAL UNIVERSITY OF PUNJAB CAMPUS TOUR PART 2 🏫 | Hidden Spots &amp; Student Life!,"Welcome back to Part 2 of our Central University of Punjab Campus Tour! ✨ In this vlog, I'll take you to the hidden corners, ...",Dilip life style,2025-07-09T10:49:57Z,2025,6226,228,232,PT17M15S,unknown,https://www.youtube.com/watch?v=HQl7bfksJ04,22,Relevant
uzsMpMdDH2k,Ashoka University,faculty_research,faculty,Ashoka University faculty,"“I will never tolerate,” Renu Bhatia slams Ashoka University professor over post on Ops Sindoor","I will never tolerate,” Renu Bhatia slams Ashoka University professor over post on Ops Sindoor #RenuBhatia ...",ANI News,2025-05-19T17:28:15Z,2025,8127,166,16,PT1M1S,unknown,https://www.youtube.com/watch?v=uzsMpMdDH2k,22,Relevant
hUaRazLTJKY,Indian Institute of Management,faculty_research,faculty,Indian Institute of Management faculty,Indian Institute of Management Bodh Gaya Non-Faculty Jobs Recruitment 2023 | Nipuna,Indian Institute of Management Bodh Gaya Non-Faculty Jobs Recruitment 2023 | Nipuna Namasthe Telangana is an official ...,Namasthe Telangana,2023-08-25T11:38:45Z,2023,18,0,0,PT38S,unknown,https://www.youtube.com/watch?v=hUaRazLTJKY,22,Relevant
1f4HI9-PN-U,Lovely Professional University,faculty_research,faculty,Lovely Professional University faculty,Lovely Professional University Review #lpu #lpuuniversity #lpureview #lpuuniversity,"lpu #lpuuniversity #lpureview #lpuuniversity Lovely Professional University Review, lovely professional university review, lpu ...",College Khabri ,2024-04-18T08:30:00Z,2024,2906,48,1,PT57S,unknown,https://www.youtube.com/watch?v=1f4HI9-PN-U,22,Relevant
ezL9b8021wc,Mahatma Gandhi Central University,faculty_research,faculty,Mahatma Gandhi Central University faculty,#mahatma gandhi central university Bihar guest faculty vacancy #guest faculty vacancy different subj,mahatma gandhi central university Bihar guest faculty vacancy #guest faculty vacancy different subj #samaksh academy.,Samaksh Academy,2025-07-24T16:13:15Z,2025,142,2,0,PT1M2S,unknown,https://www.youtube.com/watch?v=ezL9b8021wc,22,Relevant
xOl2AIMwZ6A,Galgotias University,faculty_research,faculty,Galgotias University faculty,Dr. Dhruv Galgotia Speaks on Future-Ready Education at Parisamvad 2025 | Galgotias University,Explore the vibrant world of Galgotias University through our captivating video series. From inspiring student stories and faculty ...,Galgotias University,2025-06-03T08:11:46Z,2025,5398,56,18,PT52S,unknown,https://www.youtube.com/watch?v=xOl2AIMwZ6A,22,Relevant
Di_YGEa34bw,Lovely Professional University,faculty_research,faculty,Lovely Professional University faculty,LPU Placements are Real Or Not? | Reallty Of Lovely Professional University Placements #lpureview,LPU Placements are Real Or Not? | Reallty Of Lovely Professional University Placements #lpureview ----------------------------------- 1.,CAREERKICK JEE,2024-04-28T12:15:01Z,2024,92118,2159,44,PT1M,unknown,https://www.youtube.com/watch?v=Di_YGEa34bw,22,Relevant
xoHWxmnRNTs,KIIT University,faculty_research,faculty,KIIT University faculty,#KIIT UNIVERSITY BOYS HOSTELI KP 26| KIIT HOSTEL ROOM TOUR 2024|INTERNATIONAL STUDENTS ROOMS,KIIT UNIVERSITY BOYS HOSTELI KP 26| KIIT HOSTEL ROOM TOUR 2024|INTERNATIONAL STUDENTS ROOMS Welcome to ...,Dear MD,2024-11-22T16:30:13Z,2024,267072,2480,47,PT11S,unknown,https://www.youtube.com/watch?v=xoHWxmnRNTs,22,Relevant
ucpPHjJeEuY,Lovely Professional University,faculty_research,faculty,Lovely Professional University faculty,💥Lovely Professional University Reality Check In 1 Minute!🤩LPU Admissions! #shorts #LPUNEST #viral,Lovely Professional University Reality Check In 1 Minute!  LPU Admissions! #shorts #lpunest #viral #lovelyprofessionaluniversity ...,CollegeSearch,2024-07-08T06:00:03Z,2024,167174,2932,31,PT1M,unknown,https://www.youtube.com/watch?v=ucpPHjJeEuY,22,Relevant
rAIkXVbFFLw,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,"Faculty of Forestry, SKUAST-Kashmir, and Central University of Kashmir Kick Started  One-Week","Faculty of Forestry, SKUAST-Kashmir, and Central University of Kashmir Kick Started One-Week Training Program on Data ...",JK Mail,2023-12-12T16:33:38Z,2023,31,0,0,PT4M24S,unknown,https://www.youtube.com/watch?v=rAIkXVbFFLw,22,Relevant
skL8t_PcNtc,Anna University,faculty_research,plagiarism,Anna University plagiarism,Fast Publishing SCI Journal - September 2023 - Avl in Anna University list and other University,"Hi Friends I am sharing few journal names which took less than 6 month to publish my research article in SCI Journal , Anna ...",trainer senthil,2023-09-01T14:11:44Z,2023,1024,16,4,PT7M13S,unknown,https://www.youtube.com/watch?v=skL8t_PcNtc,22,Relevant
dsULp8GCU5c,Jamia Hamdard,faculty_research,faculty,Jamia Hamdard faculty,Vacancy of Assistant &amp; Associate Professor | Jamia Hamdard | Priyanshi Jain | Forensic Science,Vacancy of Assistant & Associate Professor | Jamia Hamdard | Priyanshi Jain | Forensic Science Join our Telegram groups ...,Forensic Science by Priyanshi ,2023-08-08T13:42:32Z,2023,306,5,5,PT10M29S,unknown,https://www.youtube.com/watch?v=dsULp8GCU5c,22,Relevant
NkiEXfNLriE,Central University of Rajasthan,faculty_research,faculty,Central University of Rajasthan faculty,"Central University of Rajasthan Recruitment 2026 |Professor, Assistant &amp; Associate Professor Vacancy","Central University of Rajasthan Recruitment 2026 |Professor, Assistant & Associate Professor Vacancy Central University of ...",UGC NET GURUKUL,2026-05-11T16:53:47Z,2026,3785,55,9,PT10M16S,unknown,https://www.youtube.com/watch?v=NkiEXfNLriE,22,Relevant
UhRQMHF5L2Y,Christ University,faculty_research,faculty,Christ University faculty,"Christ University Delhi NCR Campus Review 2026: Academics, Placements &amp; Campus Life #christ",Want to know if Christ University Delhi NCR Campus is worth it in 2025? This video gives you a full review of everything you need ...,Admission Junction,2025-10-05T15:46:30Z,2025,4083,45,3,PT50S,unknown,https://www.youtube.com/watch?v=UhRQMHF5L2Y,22,Relevant
